Offspring ID	O loci typed	Known parent ID	KP loci typed	KP class	O-KP loci compared	0-KP loci mismatching	Prob. non-exclusion	Candidate parent ID	CP loci typed	O-CP loci compared	O-CP loci mismatching	O-KP-CP loci compared	O-KP-CP loci mismatching	LOD	Delta	Confidence
CGC_1T	4		0	Untyped	0	0	 3.74181196093559E-0002	1928	9	4	3	0	0	-2.38117337226868E+0000	 0.00000000000000E+0000	
CGC_2T	5		0	Untyped	0	0	 3.26109170913696E-0001	1926	9	5	0	0	0	 2.65967655181885E+0000	 2.00934743881226E+0000	-
CGC_2T	5		0	Untyped	0	0	 3.26109170913696E-0001	1927	9	5	0	0	0	 6.50329232215881E-0001	 0.00000000000000E+0000	
CGC_2T	5		0	Untyped	0	0	 3.26109170913696E-0001	1924	7	5	0	0	0	 3.09309214353561E-0001	 0.00000000000000E+0000	
CGC_2T	5		0	Untyped	0	0	 3.26109170913696E-0001	1925	6	5	1	0	0	-6.50185286998749E-0001	 0.00000000000000E+0000	
CGC_2T	5		0	Untyped	0	0	 3.26109170913696E-0001	1931	9	5	1	0	0	-1.02679347991943E+0000	 0.00000000000000E+0000	
CGC_2T	5		0	Untyped	0	0	 3.26109170913696E-0001	1921	8	4	1	0	0	-1.18704891204834E+0000	 0.00000000000000E+0000	
CGC_2T	5		0	Untyped	0	0	 3.26109170913696E-0001	1829	9	5	1	0	0	-2.20461368560791E+0000	 0.00000000000000E+0000	
CGC_2T	5		0	Untyped	0	0	 3.26109170913696E-0001	359	8	5	2	0	0	-2.59135460853577E+0000	 0.00000000000000E+0000	
CGC_2T	5		0	Untyped	0	0	 3.26109170913696E-0001	1928	9	5	2	0	0	-4.80956983566284E+0000	 0.00000000000000E+0000	
CGC_2T	5		0	Untyped	0	0	 3.26109170913696E-0001	1847	9	5	3	0	0	-5.24610233306885E+0000	 0.00000000000000E+0000	
CGC_2E	8		0	Untyped	0	0	 2.39829778671265E-0001	1926	9	8	0	0	0	 2.79019737243652E+0000	 1.51712548732758E+0000	-
CGC_2E	8		0	Untyped	0	0	 2.39829778671265E-0001	1924	7	7	0	0	0	 1.27307188510895E+0000	 0.00000000000000E+0000	
CGC_2E	8		0	Untyped	0	0	 2.39829778671265E-0001	1927	9	8	0	0	0	 1.14763283729553E+0000	 0.00000000000000E+0000	
CGC_2E	8		0	Untyped	0	0	 2.39829778671265E-0001	1931	9	8	1	0	0	 1.33774548768997E-0001	 0.00000000000000E+0000	
CGC_2E	8		0	Untyped	0	0	 2.39829778671265E-0001	1921	8	7	1	0	0	-1.48529276251793E-0001	 0.00000000000000E+0000	
CGC_2E	8		0	Untyped	0	0	 2.39829778671265E-0001	1829	9	8	1	0	0	-1.16609406471252E+0000	 0.00000000000000E+0000	
CGC_2E	8		0	Untyped	0	0	 2.39829778671265E-0001	1925	6	6	1	0	0	-1.43183791637421E+0000	 0.00000000000000E+0000	
CGC_2E	8		0	Untyped	0	0	 2.39829778671265E-0001	359	8	7	3	0	0	-4.43632936477661E+0000	 0.00000000000000E+0000	
CGC_2E	8		0	Untyped	0	0	 2.39829778671265E-0001	1928	9	8	2	0	0	-4.86161899566650E+0000	 0.00000000000000E+0000	
CGC_2E	8		0	Untyped	0	0	 2.39829778671265E-0001	1847	9	8	6	0	0	-8.64953041076660E+0000	 0.00000000000000E+0000	
CGZ_1T	5		0	Untyped	0	0	 4.29111003875732E-0001	1926	9	5	0	0	0	 2.83344411849976E+0000	 2.40099120140076E+0000	-
CGZ_1T	5		0	Untyped	0	0	 4.29111003875732E-0001	1921	8	4	0	0	0	 4.32452827692032E-0001	 0.00000000000000E+0000	
CGZ_1T	5		0	Untyped	0	0	 4.29111003875732E-0001	1924	7	4	0	0	0	 2.77888506650925E-0001	 0.00000000000000E+0000	
CGZ_1T	5		0	Untyped	0	0	 4.29111003875732E-0001	1927	9	5	0	0	0	 1.69635087251663E-0001	 0.00000000000000E+0000	
CGZ_1T	5		0	Untyped	0	0	 4.29111003875732E-0001	1925	6	4	1	0	0	-6.79684221744537E-0001	 0.00000000000000E+0000	
CGZ_1T	5		0	Untyped	0	0	 4.29111003875732E-0001	359	8	4	1	0	0	-1.17587471008301E+0000	 0.00000000000000E+0000	
CGZ_1T	5		0	Untyped	0	0	 4.29111003875732E-0001	1931	9	5	1	0	0	-1.50748741626739E+0000	 0.00000000000000E+0000	
CGZ_1T	5		0	Untyped	0	0	 4.29111003875732E-0001	1829	9	5	1	0	0	-2.03201270103455E+0000	 0.00000000000000E+0000	
CGZ_1T	5		0	Untyped	0	0	 4.29111003875732E-0001	1847	9	5	3	0	0	-4.96382474899292E+0000	 0.00000000000000E+0000	
CGZ_1T	5		0	Untyped	0	0	 4.29111003875732E-0001	1928	9	5	2	0	0	-5.26512813568115E+0000	 0.00000000000000E+0000	
CGZ_2T	7		0	Untyped	0	0	 3.24819952249527E-0001	1926	9	7	0	0	0	 4.45406055450439E+0000	 4.00965785980225E+0000	+
CGZ_2T	7		0	Untyped	0	0	 3.24819952249527E-0001	1924	7	6	0	0	0	 4.44402635097504E-0001	 0.00000000000000E+0000	
CGZ_2T	7		0	Untyped	0	0	 3.24819952249527E-0001	1927	9	7	0	0	0	 1.15511983633041E-0001	 0.00000000000000E+0000	
CGZ_2T	7		0	Untyped	0	0	 3.24819952249527E-0001	1921	8	6	1	0	0	-9.30250048637390E-0001	 0.00000000000000E+0000	
CGZ_2T	7		0	Untyped	0	0	 3.24819952249527E-0001	1925	6	5	1	0	0	-1.17766809463501E+0000	 0.00000000000000E+0000	
CGZ_2T	7		0	Untyped	0	0	 3.24819952249527E-0001	1931	9	7	1	0	0	-1.56161046028137E+0000	 0.00000000000000E+0000	
CGZ_2T	7		0	Untyped	0	0	 3.24819952249527E-0001	1829	9	7	1	0	0	-2.65802764892578E+0000	 0.00000000000000E+0000	
CGZ_2T	7		0	Untyped	0	0	 3.24819952249527E-0001	359	8	6	2	0	0	-2.79940772056580E+0000	 0.00000000000000E+0000	
CGZ_2T	7		0	Untyped	0	0	 3.24819952249527E-0001	1928	9	7	2	0	0	-6.47560071945190E+0000	 0.00000000000000E+0000	
CGZ_2T	7		0	Untyped	0	0	 3.24819952249527E-0001	1847	9	7	5	0	0	-7.08285713195801E+0000	 0.00000000000000E+0000	
CGZ_1E	7		0	Untyped	0	0	 7.47070834040642E-0002	1926	9	7	0	0	0	 4.74490165710449E+0000	 4.74490165710449E+0000	*
CGZ_1E	7		0	Untyped	0	0	 7.47070834040642E-0002	1924	7	7	1	0	0	-1.63243599236012E-0002	 0.00000000000000E+0000	
CGZ_1E	7		0	Untyped	0	0	 7.47070834040642E-0002	1921	8	6	1	0	0	-2.93825119733810E-0002	 0.00000000000000E+0000	
CGZ_1E	7		0	Untyped	0	0	 7.47070834040642E-0002	1925	6	6	2	0	0	-9.54204916954041E-0001	 0.00000000000000E+0000	
CGZ_1E	7		0	Untyped	0	0	 7.47070834040642E-0002	1927	9	7	1	0	0	-1.13184905052185E+0000	 0.00000000000000E+0000	
CGZ_1E	7		0	Untyped	0	0	 7.47070834040642E-0002	1931	9	7	2	0	0	-2.14570736885071E+0000	 0.00000000000000E+0000	
CGZ_1E	7		0	Untyped	0	0	 7.47070834040642E-0002	1829	9	7	2	0	0	-2.65951228141785E+0000	 0.00000000000000E+0000	
CGZ_1E	7		0	Untyped	0	0	 7.47070834040642E-0002	359	8	7	3	0	0	-4.23520898818970E+0000	 0.00000000000000E+0000	
CGZ_1E	7		0	Untyped	0	0	 7.47070834040642E-0002	1928	9	7	3	0	0	-5.84892606735229E+0000	 0.00000000000000E+0000	
CGZ_1E	7		0	Untyped	0	0	 7.47070834040642E-0002	1847	9	7	5	0	0	-8.18884372711182E+0000	 0.00000000000000E+0000	
CGZ_2E	7		0	Untyped	0	0	 5.85668534040451E-0002	1926	9	7	0	0	0	 4.03972434997559E+0000	 4.03972434997559E+0000	+
CGZ_2E	7		0	Untyped	0	0	 5.85668534040451E-0002	1927	9	7	1	0	0	-1.95551604032516E-0001	 0.00000000000000E+0000	
CGZ_2E	7		0	Untyped	0	0	 5.85668534040451E-0002	1924	7	6	1	0	0	-9.25523638725281E-0001	 0.00000000000000E+0000	
CGZ_2E	7		0	Untyped	0	0	 5.85668534040451E-0002	1925	6	6	2	0	0	-1.15525257587433E+0000	 0.00000000000000E+0000	
CGZ_2E	7		0	Untyped	0	0	 5.85668534040451E-0002	1921	8	6	2	0	0	-2.12658476829529E+0000	 0.00000000000000E+0000	
CGZ_2E	7		0	Untyped	0	0	 5.85668534040451E-0002	359	8	6	3	0	0	-3.27289056777954E+0000	 0.00000000000000E+0000	
CGZ_2E	7		0	Untyped	0	0	 5.85668534040451E-0002	1931	9	7	3	0	0	-4.24290990829468E+0000	 0.00000000000000E+0000	
CGZ_2E	7		0	Untyped	0	0	 5.85668534040451E-0002	1829	9	7	3	0	0	-4.75671482086182E+0000	 0.00000000000000E+0000	
CGZ_2E	7		0	Untyped	0	0	 5.85668534040451E-0002	1928	9	7	3	0	0	-4.98711776733398E+0000	 0.00000000000000E+0000	
CGZ_2E	7		0	Untyped	0	0	 5.85668534040451E-0002	1847	9	7	5	0	0	-7.48192453384399E+0000	 0.00000000000000E+0000	
