NC	385	119	119	178	178	244	246	104	104	169	183	231	231	95	95	134	142	198	198	222	226	271	283
NC	387	119	119	178	190	244	244	104	124	167	173	231	231	97	97	142	146	198	198	221	221	271	289
NC	388	119	119	178	190	244	244	104	124	167	173	231	231	97	97	142	142	198	198	221	221	271	289
NC	390	119	119	190	190	244	244	104	104	167	167	231	231	97	97	142	142	198	198	221	221	271	271
NC	391	117	119	186	194	244	246	122	142	145	183	231	235	95	97	136	142	194	200	222	222	283	295
NC	396	117	121	178	186	244	246	104	104	145	183	231	235	93	95	134	146	194	200	221	222	295	295
NC	397	119	119	178	178	244	246	102	102	183	183	231	235	93	93	142	142	194	198	221	222	287	287
NC	398	119	119	178	178	244	246	104	104	183	183	231	235	93	93	142	142	194	194	222	222	287	287
NC	399	119	119	178	178	244	246	102	104	183	183	231	235	93	93	142	142	198	198	221	222	283	283
NC	400	119	119	178	178	244	246	102	102	167	183	231	231	93	93	142	142	198	198	221	222	283	287
NC	871	117	119	178	194	244	244	104	104	183	183	231	231	93	97	142	148	198	198	222	222	295	295
NC	873	119	119	178	178	246	246	102	104	167	167	235	235	93	93	142	142	198	198	221	222	283	287
NC	966	117	119	178	204	244	246	106	112	183	183	 - 	 - 	95	95	132	132	198	198	221	228	257	271
NC	967	119	119	178	178	244	246	104	104	167	183	 - 	 - 	95	97	132	136	198	198	228	228	259	259
NC	968	119	119	178	190	244	246	104	124	167	183	 - 	 - 	97	97	132	146	198	198	221	228	259	289
NC	1065	119	119	178	194	246	246	104	104	167	183	231	231	97	97	142	142	198	198	222	222	257	283
NC	1066	119	119	178	194	246	246	104	104	183	183	231	231	97	97	142	142	198	198	221	222	257	283
NC	1067	119	119	194	194	246	246	104	104	167	183	231	231	97	97	142	142	198	198	221	222	257	283
NC	1069	117	119	178	178	244	244	104	104	183	185	231	231	97	97	132	146	198	200	221	221	261	261
NC	1070	117	119	178	178	244	244	106	106	167	167	231	231	95	95	118	146	200	200	221	221	263	263
NC	1072	119	119	178	178	244	244	104	142	183	183	231	231	95	97	142	146	198	198	221	226	257	283
NC	1073	109	119	178	206	244	244	104	104	173	183	231	231	93	93	136	146	198	200	221	221	249	263
NC	1074	117	119	178	178	244	244	142	142	183	183	231	231	97	97	132	146	200	200	221	221	257	257
NC	1075	117	119	178	178	244	244	104	104	183	185	231	231	95	97	146	146	198	200	221	221	257	257
NC	1076	119	119	178	178	244	244	104	142	183	185	231	231	95	95	132	136	200	200	221	221	257	261
NC	1077	117	119	178	178	244	244	104	142	183	183	231	231	95	97	132	136	198	198	221	221	261	261
NC	1078	117	119	178	178	244	244	104	142	167	185	231	231	95	95	132	132	200	200	221	221	257	261
NC	1080	117	119	178	178	244	244	104	104	185	185	231	231	95	97	132	146	198	200	221	221	257	261
NC	1081	117	119	178	178	244	244	104	142	183	185	231	231	95	97	132	146	198	200	221	221	257	261
NC	1082	119	119	178	178	244	246	104	104	167	183	231	231	93	95	132	142	194	200	221	222	261	283
NC	1083	117	117	178	178	244	244	104	142	183	183	231	231	95	97	146	146	198	200	221	221	257	261
NC	1084	119	119	178	178	244	244	142	142	183	183	231	231	97	97	132	146	198	200	221	221	257	261
NC	1085	119	119	176	178	244	244	104	104	167	167	231	231	93	93	146	146	198	200	221	221	257	261
NC	1086	119	119	176	178	244	244	104	104	173	173	231	231	93	93	146	146	198	200	221	221	263	263
NC	1087	119	119	176	206	244	244	104	110	173	183	231	231	93	93	146	146	200	200	221	221	249	261
NC	1089	119	119	206	206	246	246	122	142	173	187	231	235	95	97	142	142	198	198	221	226	259	259
NC	1090	119	119	178	178	244	246	104	104	167	183	231	231	95	97	136	142	198	200	221	221	261	283
NC	1091	109	119	178	178	244	244	104	104	173	173	231	231	93	93	136	146	198	200	221	221	261	263
NC	1092	119	119	178	206	246	246	110	122	173	173	231	231	93	95	118	142	198	200	221	222	251	295
NC	1093	119	119	178	194	244	246	104	122	183	187	231	235	93	95	136	146	200	200	221	222	263	295
NC	1094	119	119	178	190	244	246	104	124	167	173	231	231	97	97	142	142	198	198	221	221	257	289
NC	1095	117	119	178	192	246	246	104	110	167	173	235	235	95	95	132	146	198	202	221	221	263	271
NC	1096	119	119	178	178	246	246	104	104	167	183	231	231	97	97	142	142	198	198	221	221	257	283
NC	1097	119	119	194	194	246	246	104	104	167	167	231	231	97	97	142	142	198	198	221	221	257	283
NC	1098	119	119	178	178	244	246	104	104	173	183	231	231	95	97	142	146	198	198	221	221	257	271
NC	1099	119	121	178	194	244	246	104	104	173	187	231	235	95	97	142	146	200	200	221	222	257	271
NC	1100	119	119	178	186	246	246	104	104	173	183	231	231	95	97	134	136	198	198	221	222	257	295
NC	1101	117	117	178	192	246	246	110	110	173	173	235	235	95	95	132	146	202	202	221	221	263	271
NC	1102	119	119	178	178	246	246	104	104	173	183	231	231	97	97	136	142	198	198	221	221	257	283
NC	1103	117	121	178	192	244	246	104	112	183	183	231	231	93	93	132	142	198	198	222	228	271	283
NC	1104	119	119	190	190	246	246	104	124	177	185	235	235	93	97	132	132	198	200	226	226	251	261
NC	1105	117	119	178	194	246	246	104	104	183	183	231	231	95	97	142	142	198	198	221	221	271	283
NC	1106	119	119	178	204	246	246	104	104	173	183	231	231	95	95	132	142	194	198	221	221	271	283
NC	1107	119	119	192	194	246	246	104	104	167	173	231	235	95	95	136	146	200	202	221	222	257	263
NC	1108	119	119	178	190	244	244	104	124	173	173	231	231	97	97	142	146	198	198	221	221	271	271
NC	1109	117	119	178	204	244	246	104	104	173	173	231	231	95	95	132	132	198	198	221	221	271	271
NC	1110	117	119	190	190	244	246	124	124	173	185	235	235	93	93	132	146	198	198	221	226	251	257
NC	1111	119	119	204	204	244	244	124	142	187	187	231	231	97	97	132	132	198	198	221	221	251	257
NC	1112	119	119	190	204	244	244	104	124	173	187	231	235	93	93	132	146	198	202	221	228	261	289
NC	1113	117	117	178	178	246	246	104	104	173	183	231	235	95	95	142	146	198	198	221	221	263	283
NC	1115	109	119	206	206	244	246	102	142	167	183	231	231	95	97	136	142	194	198	221	226	271	283
NC	1116	119	129	200	206	244	246	104	124	175	185	231	231	97	101	132	146	198	198	221	222	251	261
NC	1117	119	119	178	194	244	246	104	142	145	183	231	235	93	97	118	142	198	198	221	222	257	283
NC	1118	119	119	178	194	246	246	104	104	167	183	231	231	95	95	134	142	198	200	221	222	283	295
NC	1119	119	119	194	194	244	244	104	104	173	173	231	235	97	97	134	134	198	200	222	222	283	283
NC	1120	117	119	178	178	244	244	104	116	167	183	231	235	95	97	132	142	194	198	221	222	261	283
NC	1121	119	119	178	178	244	246	102	104	183	183	231	231	93	97	142	142	194	198	221	222	283	283
NC	1122	119	119	190	190	244	244	104	124	167	167	231	231	97	97	142	142	198	198	221	221	271	289
NC	1123	119	119	178	190	244	244	104	124	173	183	231	235	93	97	142	142	198	198	221	222	283	289
NC	1124	119	119	178	178	244	244	124	124	167	167	231	231	97	97	142	146	198	198	221	221	271	289
NC	1125	119	119	178	178	244	244	104	124	173	183	231	231	95	97	142	146	198	198	221	226	283	289
NC	1126	119	119	178	206	244	244	104	124	167	175	231	235	95	101	134	134	198	202	228	228	271	275
NC	1127	119	119	178	190	244	244	104	124	167	173	231	231	97	97	146	146	198	198	221	221	271	289
NC	1129	119	119	178	194	244	246	104	104	167	173	231	235	97	97	134	136	198	200	221	222	283	283
NC	1132	119	119	186	194	246	246	104	104	183	183	231	235	95	95	136	136	198	200	221	222	283	283
NC	1133	119	119	178	178	244	246	104	110	167	183	231	231	93	95	132	136	198	198	221	222	251	283
NC	1135	119	119	178	178	244	246	104	104	167	173	231	235	97	97	136	146	198	200	221	222	257	271
NC	1137	117	117	192	192	244	244	112	112	183	183	235	235	93	93	132	132	198	198	228	228	251	271
NC	1138	117	119	178	206	246	246	104	112	169	185	231	231	95	95	144	146	200	200	221	222	257	295
NC	1155	119	125	194	204	246	246	106	106	183	183	231	231	93	95	132	136	198	198	226	228	259	271
NC	1156	119	119	178	178	246	246	104	116	183	183	231	235	97	97	142	142	198	198	221	221	257	257
NC	1161	119	119	178	206	244	244	104	112	167	183	231	235	95	97	142	146	194	198	221	226	257	269
NC	1164	117	119	178	194	244	246	104	142	145	183	231	231	95	97	136	146	198	200	222	222	283	295
NC	1165	109	117	176	194	246	246	104	142	167	183	231	235	93	97	136	142	194	200	221	222	261	283
NC	1169	119	121	186	194	246	246	104	122	183	183	231	235	95	95	134	136	198	198	221	222	283	283
NC	1170	117	119	178	204	244	246	104	104	183	183	231	231	95	95	142	142	194	194	221	221	271	283
NC	1173	117	119	178	194	244	246	104	104	183	183	231	231	93	97	142	142	198	198	221	222	287	295
NC	1175	117	119	204	204	246	246	104	104	173	183	231	231	95	95	132	142	198	198	221	221	271	271
NC	1176	119	121	186	186	246	246	104	122	183	183	231	235	95	95	134	136	198	200	222	222	295	295
NC	1177	119	121	186	194	246	246	104	122	183	183	231	235	95	95	134	136	198	200	221	222	283	295
NC	1178	119	121	186	186	246	246	122	122	183	183	231	235	95	95	134	136	198	198	221	221	283	295
NC	1179	119	119	178	178	244	246	104	104	167	167	235	235	93	93	142	142	194	198	221	222	283	287
NC	1181	119	121	194	194	246	246	104	122	183	183	231	235	95	95	134	136	200	200	221	221	295	295
NC	1182	119	119	178	178	246	246	102	104	167	183	231	231	93	93	142	142	198	198	222	222	283	287
NC	1183	119	121	186	186	246	246	104	122	183	183	231	231	95	95	136	136	198	200	221	222	283	295
NC	1184	119	121	186	194	246	246	122	122	183	183	235	235	95	95	136	136	198	200	221	222	283	295
NC	1186	119	119	178	190	244	244	104	104	167	173	231	231	97	97	142	146	198	198	221	221	271	289
NC	1188	119	119	178	190	244	244	124	124	167	173	231	231	97	97	142	146	198	198	221	221	271	289
NC	1189	117	119	178	204	244	246	104	104	173	183	231	231	95	95	132	142	194	198	221	221	271	283
NC	1190	119	121	186	194	246	246	104	104	183	183	231	235	95	95	134	136	200	200	221	222	283	295
NC	1191	117	119	194	204	244	246	104	112	183	183	231	235	93	97	132	136	198	198	222	228	261	271
NC	1192	119	119	178	178	244	244	102	102	167	167	231	235	93	93	142	142	194	194	221	221	287	287
NC	1193	119	121	186	194	246	246	104	122	183	183	231	231	95	95	134	136	200	200	221	221	283	283
NC	1195	119	119	178	178	244	246	102	102	167	167	231	235	93	93	142	142	194	194	221	221	283	287
NC	1196	119	119	178	178	244	246	102	104	167	167	231	235	93	93	142	142	198	198	222	222	287	287
NC	1198	117	119	178	206	244	244	106	110	161	173	231	231	93	95	132	144	194	198	221	228	257	281
NC	1199	117	119	178	178	244	244	142	142	183	183	231	231	95	97	132	146	200	200	221	221	257	261
NC	1820	119	119	178	204	244	246	110	116	173	183	235	235	93	107	132	132	198	200	221	226	249	287
NC	1821	119	119	176	178	244	244	104	104	173	173	231	231	93	93	136	146	198	200	221	221	261	263
NC	1822	119	119	178	194	244	246	122	142	145	183	231	231	93	95	134	146	194	198	222	222	283	295
NC	1823	109	119	178	178	244	246	104	104	173	173	231	231	93	93	136	136	198	200	221	221	263	263
NC	1824	117	119	178	178	244	244	142	142	183	183	231	231	93	93	132	136	198	198	221	221	261	261
NC	1825	117	119	178	206	244	244	104	124	167	183	231	235	93	95	132	132	198	198	221	221	251	257
NC	1826	119	119	178	194	246	246	104	104	183	187	231	235	93	97	142	146	198	198	222	228	257	257
NC	1827	119	119	178	194	246	246	104	104	183	183	231	231	97	97	142	142	198	198	221	222	257	283
NC	1828	119	119	178	194	246	246	104	104	167	183	231	231	97	97	142	142	198	198	221	222	257	283
NC	1829	119	119	178	178	246	246	104	104	167	167	231	231	97	97	142	142	198	198	221	221	257	283
NC	1830	117	121	178	178	244	246	104	104	183	187	235	235	93	95	142	146	198	200	221	222	257	257
NC	1831	119	119	178	194	244	246	104	122	173	183	231	231	95	97	136	146	198	200	221	222	271	295
NC	1832	119	119	178	178	244	244	106	142	145	187	231	235	93	97	118	142	198	198	221	222	283	283
NC	1833	119	121	178	194	246	246	104	122	173	183	231	235	95	95	136	142	198	200	222	222	257	295
NC	1834	119	119	178	178	244	246	104	104	167	173	231	231	97	97	136	142	198	198	221	222	257	289
NC	1835	119	127	178	206	246	246	104	104	159	173	231	231	95	95	134	136	198	198	221	222	257	295
NC	1836	109	119	178	178	244	246	104	104	173	173	231	231	93	97	136	136	198	200	221	222	257	261
NC	1837	119	119	178	178	244	246	104	124	173	183	231	231	97	97	142	146	198	198	221	221	257	289
NC	1838	119	127	192	206	244	244	106	110	167	173	231	231	93	95	132	146	198	200	221	221	259	283
NC	1839	119	119	178	206	244	246	104	118	167	183	231	231	97	101	142	144	198	198	221	222	257	275
NC	1841	119	119	178	178	244	246	104	104	167	167	231	231	93	97	142	144	194	200	221	222	257	283
NC	1842	109	119	176	176	244	246	104	104	173	173	231	231	93	93	136	146	200	200	221	221	261	263
NC	1843	119	119	178	178	244	246	104	116	183	183	231	235	97	97	132	142	198	198	221	221	257	261
NC	1844	117	119	178	194	244	246	104	104	145	183	231	231	93	95	136	142	194	200	222	222	283	283
NC	1845	121	121	186	194	246	246	122	122	183	183	231	235	95	95	136	136	198	198	221	222	283	283
NC	1846	119	119	178	178	244	244	102	104	145	183	231	231	93	97	142	146	194	198	221	222	287	295
NC	1847	121	121	186	194	246	246	104	122	183	183	235	235	95	95	136	136	200	200	222	222	283	295
NC	1848	119	121	186	186	246	246	104	122	183	183	231	235	95	95	134	136	198	198	222	222	283	283
NC	1849	119	119	190	190	244	244	104	124	173	173	231	231	97	97	146	146	198	198	221	221	271	289
NC	1850	119	121	186	194	246	246	104	104	183	183	235	235	95	95	136	136	198	198	221	221	283	283
NC	1851	119	119	190	190	246	246	104	124	177	177	235	235	93	97	132	132	198	200	221	221	251	261
NC	1921	119	119	194	194	246	246	104	104	167	183	231	231	97	97	142	142	198	198	221	222	283	283
NC	1922	117	125	194	194	246	246	104	106	145	183	231	235	93	95	136	142	198	198	222	226	259	283
NC	1923	117	121	194	204	246	246	104	112	183	183	231	235	93	95	132	146	194	198	222	228	251	295
NC	1924	119	119	178	194	244	244	104	142	167	183	231	235	93	97	142	146	194	198	222	222	283	295
NC	1925	109	119	176	178	246	246	104	104	173	183	231	231	93	97	136	146	198	200	221	222	261	271
NC	1926	119	119	178	190	244	244	104	104	173	183	231	231	93	97	142	146	198	198	221	222	289	295
NC	1927	119	119	178	178	244	246	102	104	183	183	231	235	93	93	142	142	194	198	221	222	283	287
NC	1928	117	119	178	194	246	246	122	142	183	183	231	231	93	95	136	142	198	200	222	222	283	283
NC	1929	119	119	178	190	244	244	104	124	167	173	231	231	97	97	142	146	198	198	221	221	271	289
NC	1930	119	119	178	190	244	246	104	124	167	183	231	231	95	97	134	142	198	198	221	222	271	271
NC	1931	119	119	178	178	246	246	104	104	183	183	231	231	97	97	142	142	198	198	221	221	257	257
NC	1932	119	119	178	194	246	246	104	104	167	187	231	231	93	97	142	146	198	198	221	221	261	283
NC	1933	119	119	176	178	244	244	104	104	173	173	231	231	93	93	136	146	200	200	221	221	261	263
NC	1934	119	119	178	194	246	246	104	104	183	183	231	231	97	97	142	142	198	198	221	222	257	257
NC	1935	119	127	186	194	244	246	102	106	153	167	231	235	93	97	136	142	198	200	228	228	257	269
NC	1936	119	119	186	186	246	246	104	104	183	183	231	231	95	95	134	136	200	200	221	222	283	283
NC	1937	119	119	178	178	246	246	104	106	169	187	231	235	93	95	118	134	198	198	221	226	271	283
NC	1938	119	121	178	194	246	246	104	122	183	183	231	235	95	97	136	136	198	200	221	221	271	283
NC	1939	119	119	178	194	246	246	104	104	183	183	231	231	95	97	142	142	198	198	221	221	257	271
NC	1940	119	119	178	190	244	246	104	124	173	183	231	231	95	97	142	146	198	198	221	226	283	289
NC	1941	119	119	178	178	246	246	104	104	183	183	231	231	97	97	142	142	198	198	221	221	257	283
NN	760	119	127	176	176	246	246	104	110	161	161	231	231	95	95	118	118	198	198	221	221	261	261
NN	762	119	119	176	178	246	246	104	124	175	175	231	235	97	97	146	146	198	200	222	222	257	261
NN	763	113	113	176	178	244	246	104	110	143	173	 - 	 - 	95	95	118	118	200	200	221	221	257	257
NN	764	127	127	176	186	244	246	104	110	143	143	 - 	 - 	95	95	146	146	194	198	221	222	261	261
NN	765	119	127	176	176	244	246	104	110	161	161	 - 	 - 	95	95	118	146	194	198	221	222	261	261
NN	766	119	119	176	186	244	246	104	110	143	161	 - 	 - 	95	95	146	146	194	194	221	222	257	257
NN	767	113	113	176	178	244	246	104	110	143	173	 - 	 - 	95	97	118	118	200	200	221	221	257	257
NN	768	119	127	176	186	244	244	104	110	143	161	 - 	 - 	95	95	118	146	194	198	221	222	261	261
NN	770	113	119	178	178	244	246	104	110	173	173	 - 	 - 	95	97	118	132	194	198	221	226	261	269
NN	772	127	127	186	186	244	246	104	110	143	161	 - 	 - 	95	95	118	146	194	198	221	222	257	261
NN	774	119	127	176	186	246	246	104	110	143	143	 - 	 - 	95	95	146	146	194	198	221	222	257	261
NN	775	119	119	176	178	244	246	112	124	161	171	 - 	 - 	95	97	132	144	198	200	221	221	257	259
NN	901	121	127	178	192	244	246	104	104	177	183	 - 	 - 	97	101	118	144	194	202	221	221	265	265
NN	902	121	121	178	178	244	246	104	104	167	183	 - 	 - 	93	97	118	136	194	194	221	221	265	265
NN	903	121	121	178	178	244	244	104	112	183	183	 - 	 - 	93	93	118	118	198	198	221	221	257	265
NN	904	121	121	178	178	244	246	104	104	167	183	 - 	 - 	93	97	136	136	194	198	221	221	265	265
NN	905	121	127	178	178	244	246	104	112	143	183	 - 	 - 	97	101	118	144	194	198	221	221	265	265
NN	906	121	121	178	178	246	246	104	112	167	183	 - 	 - 	93	97	118	118	194	198	221	221	257	265
NN	907	119	119	176	206	244	246	104	104	143	167	 - 	 - 	97	97	136	136	198	198	221	228	255	261
NN	908	127	127	178	210	244	246	104	104	177	177	 - 	 - 	97	101	136	136	198	198	221	221	255	255
NN	909	121	121	178	178	244	246	104	112	167	183	 - 	 - 	93	93	118	136	198	198	221	221	257	265
NN	910	119	127	178	210	244	246	104	104	165	177	 - 	 - 	97	101	136	136	198	198	221	221	255	255
NN	911	119	119	194	206	246	246	106	110	167	167	 - 	 - 	97	97	136	144	198	198	221	226	265	271
NN	912	127	127	178	178	244	246	104	104	165	177	 - 	 - 	97	101	136	136	198	198	221	221	255	255
NN	913	127	127	206	210	244	246	104	112	143	173	 - 	 - 	97	97	118	132	198	198	221	221	251	261
NN	914	119	127	206	210	244	246	104	112	177	177	 - 	 - 	93	93	136	136	198	198	221	228	251	289
NN	915	119	119	178	194	244	244	104	104	167	171	 - 	 - 	95	97	136	136	194	198	221	221	251	257
NN	916	119	119	176	176	244	244	104	104	171	173	 - 	 - 	93	95	144	148	198	198	221	221	281	281
NN	917	127	127	176	176	246	246	104	112	179	179	 - 	 - 	95	97	144	146	194	194	221	221	249	259
NN	918	125	127	176	206	244	246	104	104	167	173	 - 	 - 	93	97	146	148	198	198	221	221	257	257
NN	919	119	125	176	204	244	246	112	112	171	183	 - 	 - 	97	97	136	142	194	200	221	221	257	269
NN	920	125	127	190	206	244	246	104	110	143	167	 - 	 - 	95	97	144	146	194	198	221	221	269	271
NN	921	109	127	178	210	244	246	124	128	153	173	 - 	 - 	95	97	132	146	194	198	222	226	257	257
NN	922	119	119	190	194	244	246	104	124	183	183	 - 	 - 	95	97	118	118	198	200	221	226	257	257
NN	923	109	109	178	190	244	244	104	104	167	183	 - 	 - 	95	95	118	148	198	198	221	222	257	289
NN	924	113	113	178	190	244	246	104	104	153	183	 - 	 - 	97	101	118	134	198	198	222	228	257	269
NN	925	113	113	190	192	244	246	104	104	153	169	 - 	 - 	95	97	118	144	198	198	221	222	257	261
NN	926	119	127	190	206	244	244	102	102	167	173	 - 	 - 	95	97	118	132	194	194	221	221	257	271
NN	927	109	127	178	194	246	246	102	104	143	167	 - 	 - 	93	101	118	136	194	198	222	226	269	271
NN	928	119	121	178	194	244	246	110	110	167	171	 - 	 - 	95	101	134	146	194	198	221	226	263	269
NN	929	125	127	194	206	246	246	104	104	143	167	 - 	 - 	97	101	118	136	194	198	222	226	269	271
NN	930	127	127	190	206	244	246	104	124	143	167	 - 	 - 	97	101	132	148	198	200	221	226	261	269
NN	931	121	121	178	178	246	246	104	104	161	161	 - 	 - 	95	95	136	146	198	200	221	221	261	271
NN	932	119	119	176	204	246	246	104	142	145	153	 - 	 - 	95	95	146	146	194	198	221	221	257	257
NN	933	117	121	176	202	246	246	106	110	143	167	 - 	 - 	95	97	132	144	194	198	221	221	257	295
